2020/04/22,2020/04/30,2020/05/08,2020/05/16,2020/05/24,2020/06/01,2020/06/09,2020/06/17,2020/06/25,2020/07/03,2020/07/11,2020/07/19,2020/07/27,2020/08/04,2020/08/12,2020/08/20,2020/08/28
0.07899245104361143,,0.3851473090399497,,0.3001605600118637,,0.6122679915001144,,0.2564087678009356,,,,0.1492640919897748,,,,0.14242685404088762
0.2095221087888435,0.6384729977429665,0.48568539988153053,0.08030562528518274,0.10030230846376437,,0.6424332577637188,0.3198183160401535,0.24764780529458436,0.2881577777739016,,0.11898392385670117,0.15416924021970752,0.16608222183578686,,0.1269634146760367,0.11902618942199845
0.23773796602862327,0.34268783734354913,,0.20063409020742742,0.29402460157871246,0.7315704559176345,0.7765381665672787,0.7901355044982123,0.3814561069011688,0.1753160053102514,0.40321869299896146,0.08899196779186075,0.025652036179233242,0.2048855826468535,,0.22813477688695827,0.13876299944616133
,0.18631326995006253,0.2405738631884257,0.31314595698882836,,0.26630991466329323,0.6767434080441793,0.6814623976490507,0.03435897109557957,0.6496598285597724,0.4594099681867596,0.052812732768576204,0.505032119706825,0.3411194245539132,0.4188927967181806,,0.3862128257751465
,,,,,0.24892711525190084,,0.32688301700373656,,0.42677981044215174,,0.3097798781735556,,0.2479627409151622,,0.03873066254657952,
0.4521952356610979,0.0895476683974266,,0.6151266960161074,0.1029998503625393,,0.8233411000218502,0.838901446007461,0.7710123615221934,0.6585731585820516,0.541754675762994,0.2707069317499797,0.3028360939329597,0.26345527375169425,,0.024186169262263437,0.3261232117717453
0.03141734217300669,0.49305189567516444,0.11164077881013117,0.7089352083536231,0.7430550367065802,0.3234233443234046,0.22880577472455663,0.8075058205830427,0.30315806288359315,0.5966501235886646,0.1029249942220679,0.4161237013757386,0.34948124649817525,0.35858900403389304,0.06910788378877122,,0.08650710860197194
0.23923348720584597,,,,,0.3837944300880975,0.5044662803411484,0.7094088494715124,0.2290631532669067,0.8505749351189619,0.8501163523010967,0.815869316606791,0.04250323520481185,0.7698907256126404,0.7054465670680162,0.6934740938719681,0.46742481420194976
0.04217930826003178,0.08995422508146722,,0.19340558625228724,0.3059725853719288,0.4714653370128754,0.7314591097831726,0.23779365420341492,0.8266335022087252,0.7855974342379565,0.2041728377342224,0.0765855200413807,0.7671539728517061,0.7881519243899119,0.0387866642743234,0.5425489227214976,0.48595465948704675
0.19375582039356232,0.1491674780845642,0.6752562108385926,0.1800447585241448,0.7671610934486806,,0.011457526125013828,0.7216777205102447,0.2920457124710083,0.4089685162148464,0.4349467017526254,0.05865460062418107,0.4180609881877899,0.7102867102359769,,,0.03743084892630577
,0.07184224426746369,0.2431793575511058,0.1096315447271783,,,0.6921766316047823,0.7395049381900479,0.35251012444496155,0.7073446409063248,0.5569562371153581,0.3012900109539665,0.4094716915929826,0.18421468038490685,0.2583059290021009,,0.2525871143709167
0.20472046237028596,0.07214408664341261,,0.29530835429885105,0.3534139252443742,,0.6311492683410644,0.5338728427886963,0.42794575167776006,0.5522895279118656,0.5531105497915101,0.10644993973381522,0.12347927846406635,0.3029766109852536,,0.29486850736755305,
0.43067290248541995,0.5249073306719462,,0.6077246169249216,0.13039909512872616,,0.8420998701580158,0.85449938719972,0.6743028263250986,0.7119864019476985,0.6451805687018698,0.3916137437221452,0.34934066991712476,0.3427355528296547,,0.27820621654083233,0.1581059454963385
0.034957282984872315,0.26264115862831966,0.13109057841354688,,0.21655109959008997,0.2597069178539444,0.30277670830435965,,,0.5928566182653109,0.5712519235800636,0.40480284787872667,0.39929645868017916,,,0.17724599738699684,0.05005152442054613
0.04371076219758544,0.19635086617047984,0.1044521547413763,0.11527164120104998,0.2678694163037187,0.12461473191694626,0.05905845331082635,0.7058926290407939,0.07707743768422108,0.7076692240117523,0.6337263084638869,0.6319514342716762,0.48534428345783354,0.3973648775817058,0.00992607002158019,,0.04904293528139034
0.08288618503290435,0.025932642441713505,,0.3998005100588989,0.015526277334987293,0.32247016128708467,0.7259756432983265,0.7117281462405018,0.6568747300368089,0.499092397028924,0.33670649732901003,0.20998538624156604,0.04977377445657364,0.2518357217311859,0.22082752640743233,0.29778005300691307,0.37014606606085443
0.04720710140027415,0.04140215346382724,,0.23611911137761593,0.24404922832551482,0.13278296612737123,0.1862628604601888,0.3494094973785585,0.5004692600727665,0.7060644967215401,0.7359174688657125,0.6857086279552178,,0.20341762155294418,0.1972526416182518,0.5126977974231238,0.03943367853086431
0.19990371090584788,0.02730230104313204,,0.34440952113696505,,,,0.7713912924130758,,0.7042337954044342,,0.3135527071914052,,0.2752859592437744,,0.37780600413680077,
0.0943104045151116,0.09441703481185326,0.0896498250412163,,0.48271275720814916,0.5955452423824763,0.6276453549865033,0.08665330598777111,0.44067116621783164,0.4312443882226944,,0.3119647651910782,0.28099653124809265,0.2791929841041565,,0.2575231194496155,0.2655075788497925
0.15704865017918782,,0.24705926153670496,,0.1982819869438761,,0.7741078503869391,,0.67298023577826,,0.1392769513710905,,0.0924258807014098,,0.1818859726190567,,0.24061525989487884
0.06984164183944341,0.17364675132519675,0.17759589670606044,0.24442583999850534,0.24819259707992142,,0.3688852224777175,0.658032790799395,0.5106415089808012,0.685593783393885,0.47160330296605785,0.7088248564621945,0.6622929197576475,0.6153402109579286,0.14105748579387334,,0.03943793353434052
0.3566373884677887,,,0.21695695697181108,,0.14649294861234152,0.6708749035104855,,0.7275965695429331,,0.5221848487854004,0.19338185508304412,0.03434441198278913,0.1940342048761421,0.4948996368816291,0.03328352048993111,0.44999236764041595
0.0474490188062191,0.1907755272669197,0.06488793343305588,0.22002844512462616,,0.2751627948264973,0.3068383523460591,,,0.5198626071214676,0.5846683084964752,0.44180307537317276,0.45918720960617065,0.44257301092147827,,0.32219654206951326,0.2863679286464923
0.14690049363017404,0.19243293226539315,0.19323342612078057,0.11154025546661939,0.33092615217294385,0.2077984781847932,0.0019904376244646517,0.5868713879117778,,0.1450134515762329,0.3605841380708358,0.4012455131326403,0.39618062232504025,0.4520612187110461,0.016509041618855996,0.04512830277566773,0.20884537113749463
0.07097032200209415,0.618382297385113,0.07315354311031534,,,0.054557316224364674,0.7551237893672929,0.1046962600789572,0.29082947472731274,0.29647485489223274,0.06903656166851459,0.23316182137740832,0.17714559012337736,0.16069637537002562,,0.16082316380925477,0.1471087634563446
,0.17690957214060557,,0.08755122353320081,0.6005801444735958,0.6240711750887287,0.468058313926061,0.3106638495797819,0.1893807835352253,0.2676018093968604,0.25597526586799013,0.25961354364470807,0.10253454080523138,0.20245538962322185,0.18515844958805805,0.26267433416407265,0.24029788036745545
0.07231124854635107,0.14589049471319743,0.2479893516941908,-0.010036884574219584,,,0.3379729334977843,0.5054718474305101,0.646070116887438,0.7101233108432772,0.12747292626987805,0.6934242598843156,0.3491254846254985,0.7640531102385172,,0.7831826964519307,0.7088237728910775
,0.03212197269672797,,0.0470115849107813,0.14188169991862018,0.1578631277742057,,0.5015258596717305,0.5164643753571616,0.6458406215098417,0.713853108957251,0.6218072593698476,,0.1437253275905437,0.11928325871471517,0.24508607483679248,0.0689553003758192
0.06560849289111935,0.27791857960602395,,0.4250878886634598,0.1391035481850584,,0.5496401451528072,0.1344239435918746,0.6102639196215854,0.26384951174259186,0.5751552564256331,,,0.5303781966002394,0.34632877446711063,0.3291142080959521,0.5029567805203524
0.08636972592460436,0.149425257516461,0.1854610499981656,0.1650267309196186,0.357561432063331,0.23346922962028516,0.6924904786572893,0.7529784262024702,,0.7626525472042073,0.5254092507849867,0.4981196407808703,0.4077885930642482,0.3859373864397428,0.05711847304360953,,0.042387314886692805
0.13259731045145345,0.2289984322646085,0.26788539356655544,0.14641260061232692,0.1131156106238012,,0.7334465781847636,0.5438647206733545,0.21280881048114766,0.5204011003176371,,0.32604495052396865,0.3809902369976043,0.3772571086883545,,0.31309281329273203,0.27522724866867065
0.14956771231789523,0.03493259115331977,0.19721480089080579,,0.16742161962286384,0.19744735432637706,0.21654288868109386,0.35019803419709206,0.5646764947309345,0.7167166834972483,,0.7988100002106182,0.7206999168248881,0.44318620826827826,,0.5916004531848115,0.3758717676003774
0.1532083649088501,0.2079603157638948,,0.4203039748328073,0.3409668390567486,,0.6670785279657104,0.6338623727069181,0.2593442856192394,0.43849641015783497,0.31859759941444243,0.18124121168415264,0.30634791553366814,0.17374753508046603,,0.1465038926858162,0.15419808934996462
0.03309232618250948,0.29362652451079646,0.25870111748412417,0.19228775172128454,0.25225043402570724,0.25580889466624934,0.32216948822381314,,0.13892874121665955,0.23974664472734997,0.6084031189481417,0.1606799773071171,0.6163411656996106,0.5611254495039606,0.15380160310117053,0.7252279122670492,0.2752618230879307
0.39944090156091583,0.6084216432493241,,0.6159758340526098,0.14104057110264467,0.3490679800126297,0.7717622115480545,0.8070796294512564,0.3301845093568166,0.5734483704126109,0.4113271610681401,0.3506388726239155,0.020317637459608295,0.2599137539983712,,0.11143158969872775,0.29776426238467896
0.4435420947754392,0.07500183964480109,,0.12052185346495814,0.6386161229827187,,0.8210820460312227,0.5786199801497989,0.771592202451494,0.5634745375204385,0.4895256215875799,0.294938634696101,0.20445040349037416,0.21968328952789307,,0.40091185869426266,
0.035849127635149886,0.028360568918287754,,0.5498011883089031,0.3912291378625886,0.7153298556804657,0.08289245861080341,0.7936413586139679,0.6381621020932895,0.7018303979025401,0.5063895583152771,0.28431040048599243,,0.10708655899061877,0.17765364609658718,0.35062480665916623,0.2641041541548991
0.05084627063898499,,0.14290112787763196,0.07576615491807154,0.07242880300636688,,0.35879409456522837,0.46769122780369204,0.4091506636063638,0.48132357091319816,,0.5052074435232641,0.4658645430943688,0.4676203723994852,,0.07963627328475316,0.1617006159218749
,0.06847740651920152,0.19230534519510076,0.20891526691310816,,,0.33045858363977687,0.34198492209123704,0.08491425593646587,0.2587563614752959,0.5536422268910841,0.16544148790776073,0.6347608218439581,0.6163295475788911,0.36508386098635703,,0.03894288978337064
0.18046970062118636,0.2512998502295514,,0.042600953951478004,0.09944273978471756,0.08160493150353432,0.5799720394934751,0.6652803156110976,0.09095503864181004,0.29432133776871405,0.5689772194373658,0.4580552152224949,0.013954239789293795,0.48903203611525725,,0.13517864397538884,0.3077244192170791
0.20609108239528745,0.05621716788013136,,0.23634846291687123,0.03089758712990292,,0.5452075883552066,0.2788464667430897,0.49712464301025167,0.06424451522396867,0.6922509959151952,0.5249988436698914,0.7156438827514648,0.7325240730174369,,0.6779287372316632,0.5098986157689233
0.15600438167651495,0.04237311830123266,0.13681326624861018,,0.06953643481168456,0.2907176064012439,0.5124673545360565,0.08521823184135176,0.6157972110866116,0.5801984131336212,,0.7313891208575646,0.4073819638761274,0.661187907836206,,0.3464951197306315,0.22752311020284086
0.20939176822890346,0.1197214366062555,0.34655272401869297,,0.8038557153677829,0.5256604376212558,0.7632304405987318,0.03724103170290872,0.39207381879034964,0.3114191248570573,,0.14653573617785415,0.18262683155158282,0.15029140336420754,,0.16111580207260376,0.15710951734451295
0.34530480951070786,0.42441176090921673,0.13235232368670485,,,0.2902384301026662,0.6024727260010151,0.1291632056236267,0.3937833567186162,0.2751939613823892,0.21466855704784393,0.19294650492997006,0.02306249054769675,0.16601100081360623,,0.16579863422604807,0.16189214587211606
0.2387581333966657,,,,,0.7119700390648377,0.34120728403642364,0.7644965243125201,0.4984101650887384,0.692724371657652,0.6398938661951943,0.4482534659002575,0.09640759160028439,0.37592067337333296,0.3742637236913045,0.22241382872304324,0.2924783367377061
0.33505335422437604,,,,,0.715470165014267,0.7533295778897556,0.7952106208973222,0.43567368388175964,0.19868318736553192,0.3194812685251236,0.7474984228610992,0.4702092991946281,0.7321202158927917,0.6643463373184204,0.6079251357688509,0.41592662533124286
0.1115466387512006,0.2685922867058127,0.2711993054010767,0.45223080623629147,0.37132188081741335,0.15577432066202163,0.29399899519819894,0.37817129492759705,,0.40926337242126465,0.3385303318500519,0.10221788618299696,0.29885185360908506,0.3505154550075531,0.057734236735038115,,0.04657264456899055
0.04033439513295889,0.2583184960703798,,0.4787953794002533,0.4226177508247895,,0.20434434711933136,0.7227093577384949,0.7259004020410974,,0.6479571064313253,,,0.5770459294319152,0.09135566440504726,0.12913447618484497,0.3735902011394501
0.08931843040209007,0.11160918189720674,0.1383210878137132,0.09524522276629897,,,0.5615679464842144,0.5247632265090942,0.7275341591895835,0.7530593936335093,0.12274676733042882,0.5575659818284234,0.4250442453093259,0.5691855211328184,,0.36983262561261654,0.28624496218704043
0.09062449649994177,0.5592754284540812,0.6474805745211515,0.06818846173871602,0.6843336212026464,,0.14322012000613743,0.7792694533800151,0.360925296942393,0.5011859893798828,0.2263484289869666,0.22005947097451442,0.15406588571412222,0.25485850889738215,0.028250939297751205,,0.05752337825569239
0.024000676348805428,0.6339724319321769,0.6825964666680244,0.027495780056454693,0.739763940341592,0.2790723741054535,0.15693339173282894,0.7447971701622009,,0.6785682290792465,0.4348827335569594,0.4397376107665347,0.3991272725459404,0.29820753818297346,0.038143629266053254,,0.05343915480968506
0.057556411648741444,0.13648437975475997,,0.330459988117218,0.6432377045804804,0.40514072318175104,0.7430046469980967,0.7314229210217794,0.5572886168956757,0.6611728230951285,0.5738201625024014,0.4130241288496205,0.028462755387067322,0.15314972378654704,0.17243844270706177,0.1781649999320507,0.3694083894061488
0.06726320467730085,0.14102991356661446,0.15437348482381485,0.16599789255449915,0.22458428048062318,0.48331745266914367,0.68174300971231,0.7138101995830805,,0.08911964676061272,0.5928598062559849,0.05240998970288219,0.49438116963173145,0.3261110632481138,0.06909464839632928,0.08040761382021054,0.28318870298657384
0.22747318142694103,,,0.11881353706121445,,0.0787791044594845,0.04560790480567657,,0.4980331529225322,,0.6231265938612445,0.4352202794768594,0.038170577679377024,0.14985095957914987,0.5970375776290894,0.02922953544991223,0.43252328413626095
0.11848358061345628,0.06223090422052806,0.09692573741508219,,0.1545840095389973,0.20882994187882636,0.21282284357585013,0.32141071840522323,0.3132384121417999,0.6339766285081423,,0.7637770760033301,0.5869316796887705,0.6815572350713843,,0.6111793000997274,0.5212055596941664
0.24946832591662152,0.6217769968424928,0.627720869182095,0.16052054704269234,0.13065606278610856,,0.266013503074646,0.49112434188524884,0.2531389594078064,0.27825433858036386,,0.10379349812865257,0.18116744243967903,0.15349555782856691,,0.14928760131200156,0.1434231519470817
,0.21766015096633276,,0.2829970885904576,0.37669824808835983,0.5065482323962119,0.2557745311637597,0.314243350884251,0.050497015732770524,0.42490089365414213,0.5838740407072296,0.2440054006493132,0.051965722697676214,0.13951704665175024,0.38136096972213135,0.24889777519486167,0.17351813662906423
0.32169622608593534,0.03675458323095512,,0.5804928707809875,0.48522952981122347,,0.7022822563794453,0.6611857901693319,0.7362443956439695,0.5261911927345777,0.6338754206895828,0.04456293154628558,0.35352543154891464,0.341598929390794,,0.3311262223786036,0.04870833542041505
0.30747007882806676,0.35867726361310037,,0.4932858255534126,0.5399899738175529,0.030374369507835168,0.5457132032939366,0.5058033347129822,0.23219648065666357,0.4128814858418924,0.325924833266575,,0.23100678811373923,,0.10829538330435753,0.24726259298217057,0.24534190274201906
0.186095704253503,,,0.435715913772583,0.04382452412634283,,0.8215846580249319,0.7476337552070618,0.5996253199792468,0.587079889021536,0.6047467794688383,0.3020877687950859,0.15393601373733143,0.37733628416501924,,0.04559845634875868,0.07162464585374384
,0.02522865255610142,,0.522967415196555,0.2848211283591157,0.21126962051941797,,0.4499681571061379,0.19826072126121844,0.17736479938030242,0.21949987244956634,0.27211861610412597,,0.16840367444923945,0.36547136479405007,0.28450133959794865,0.059170699307840025
0.10260451526426877,0.5640136143578911,0.09207431897755208,,0.8022881460189819,0.10175110399723053,0.7699759372043639,0.5845068693161011,0.5182375311851501,0.31922009140253066,0.039828012138605116,0.22489518168810252,0.1360458951019909,0.2098261603996867,,0.15324507849781135,0.15354462087154389
0.290205717086792,,,0.33414069134279517,,0.11773315072059631,0.136444250907263,,0.506494328379631,,0.310501813753294,0.025140909633032556,0.0913835170063359,0.19874941769482132,0.29759886860847473,0.014691220995904905,0.46196592847506207
0.21840401485314828,0.041574519676413436,,0.3220248781144619,0.16916656473068276,,0.6588169914397282,0.6635915164448258,0.5184031764309538,0.3152271962360953,0.33846630304890446,0.03685855295492794,0.2377990622119785,0.22502992338813166,,0.3097889710376976,0.060188516479084256
0.2504776846287928,0.453896913677454,,0.6258199785940645,0.09238816052675247,0.7845470839076572,0.8562254133047881,0.8537358571463736,0.034557840479749226,0.5650157729784647,0.4580602528918157,0.33936246243371043,0.029533156927133587,0.7785248977421619,,0.5023647086186842,0.7640510901713421
0.08381324748811993,0.16515684673462172,0.26434725970485123,0.10857047093298201,0.2334058198528126,,0.2325022004874138,0.3270442714293798,0.23081368527242116,0.23895977709527136,,0.06932150875893173,0.1982324923339643,0.19314816750529154,,0.16578400245837993,0.15378628959578852
0.47372625185342676,0.04340165652979722,,,0.6397090044855892,,0.8407214682135629,,0.8097359679833644,,0.6223338854556181,,0.4112079719549863,,,,0.045687454135444346
0.06346576206878268,0.1995561355817754,,0.048978668737452984,0.2787402030397158,0.2762368064573186,0.44750101248689056,0.5692675214490478,0.18310093309387857,0.6382640798886617,0.6967510183652242,0.02448831640106671,0.04168697019083939,0.6783019111706661,0.041441301530815315,0.09815923641176064,0.5454144222727081
0.35862635514997226,0.4738146889209747,,0.6531153453700068,0.22523392627209973,,0.7729159736696495,0.725052332564046,0.714296776514787,0.4910700607758302,0.3185762716337797,0.09583097770384233,0.16983298636987695,0.16984574807441935,,0.1619956445293908,0.16227271398644388
,0.2235956666972989,,0.39957601079878174,,0.7518931901325902,,0.8250533340877796,,0.14215762658352712,,0.030872298320659554,,0.19743413844203764,,0.2313256815821121,
0.27890991467911924,0.3468920143414929,,0.1557699571950861,0.057276099730350936,0.44633490653324753,0.0712258668578319,0.1262381734064352,0.26367611554079684,0.6768012067782283,0.6593322620199326,,0.18440075317690602,,,0.4306143772080776,0.4735874046394922
,0.2630352341208752,0.37207617166416024,0.44436303277810413,0.487314210658954,0.17335359362110828,0.6782512466112772,0.6805146038532257,,0.20021389276320808,0.39138201624155045,0.14335110037733806,0.09953571913334039,0.44847785013680125,0.08426736911252591,0.13532823789864779,0.4602655802008228
,0.4776311274191489,,0.8019765636016583,,0.4825013180573781,,0.655285853666508,,0.43935279262576804,,0.0963873806102353,,0.3773128008427568,,0.3429522868876533,
0.4780040560370504,0.5147138536234662,,0.7244539447613977,0.14277910067174285,,0.8020015243584585,0.8207679562543209,0.24010886399416315,0.3849901741079396,0.3875243598659515,0.28972670248639526,0.30764033397038776,0.22931913031197465,,0.27046912633811654,0.27127821498798904
0.5178390362045981,0.5769804044093505,0.5223867971737404,0.19370396435260773,,0.6844003170453161,0.763816432297097,0.7325205066621342,0.67679798706983,0.5184000753984772,0.13371441524392427,0.25968386119376646,0.1302976815717036,0.27949519131116096,0.29149565667829525,0.3192803517896302,0.4152485142131606
0.10485889676026999,0.10605619960992667,,0.17436280526457745,0.03159791976213455,0.23144937514083294,0.8412122902997617,0.6564882435755098,0.7926227390766144,0.7023613364221752,0.05901392884552479,0.4172042731357657,0.05039777634526367,0.3114349551923155,0.04315274447885831,0.2260144596750086,0.1764804149947555
0.47153030884893316,0.5500233429673275,,0.7792694941163063,0.03619825068267108,,0.8301407540622866,0.8456434233215973,0.11895979365731042,0.7016773174733039,0.5047926301705069,0.03680821461807364,0.2920043750837538,0.21662199878039107,,0.06711618154334774,0.17862879552624442
0.11487956494092941,0.6417271561092801,0.5216600598719757,,0.8342587314544174,0.6547215951399995,0.8286141255602274,0.7827694181927698,0.6772672813808805,0.38965781817310735,0.0407264249691044,0.23227019752239914,0.10709036702146554,0.23241416033771303,,0.21292207939346341,0.21278658974962614
,0.04205531751116117,,0.3490915894508362,,0.7290991395711899,,0.8143190495739474,,0.47030532360076904,,0.40753601988156635,,0.5147279168265019,,0.21808241307735443,
0.12796262346017054,0.2429868720471859,0.4320130440925679,,0.13858613416626678,0.6231310248374939,0.80976745060512,0.3479916453361511,0.5995565241780775,0.3174218287070592,,0.2040542788772705,0.21391938264305527,0.23756044300702903,,0.17675434509913127,0.13065586103045423
0.08119557648897172,0.32262815833091735,0.08864115193174961,0.16281948969621776,0.5378293991088867,0.16369200893202607,0.49099200293107,0.6919411420822144,,0.40107062458992004,0.3991310085569109,0.4520729398035185,0.3693938198538658,0.5513784472304996,0.028288280729309,,0.2787570193890602
,,,,,0.5712533544115017,0.2644769365566943,0.569344162940979,0.5560947283482027,0.37001360739980427,0.5135221027507634,0.3385930742536272,0.3663645904222036,0.04072091169655323,0.529454464262182,0.03494744694120121,0.41655362645785016
0.2007088955892839,0.25104021097258145,,0.038752291724085806,0.24929914391734884,0.5165912116446146,0.6904323880377187,0.676750321383588,0.1474991363872664,0.26077754517443924,0.20490250920308356,0.004461377826466386,0.047756362078037504,0.21317731900421724,0.20498921656402477,0.07092934239793706,0.18258537186437065
0.1060203163164042,0.1304610444475775,0.18796275801782045,0.03621750211586123,,,0.3838382214307785,0.5479961984836957,0.44245859371000035,0.7719547462323559,0.06841024850801718,0.559374170213666,0.21783374608049902,0.6665444464787192,,0.5691111915902757,0.3916658953036347
0.09960971219739245,0.16707725418889702,0.21693318849656884,0.1669545397410192,0.5535933553261986,0.23888913920793545,0.007600650458812825,0.7387994401665781,0.4893093854188919,0.09189265250013424,0.5130437288978701,0.41337413076431523,0.4162899444398089,0.41692280769348145,,0.36246884413118624,0.2954984318659725
0.2709843725845823,0.30522200039454866,,0.6160912811756134,0.07016049884259701,,0.790420651435852,0.8123018989960352,0.18192124724047223,0.6770562577460494,0.45989441638512807,0.13537406362593174,0.310687955091784,0.3313328862190247,,0.047898729695526825,0.20081358997915533
0.5947636141441331,,,0.08841261265993591,,0.38803442473647914,0.6161768805413019,,0.5107515546206002,,0.26376234727446146,0.12213751673698425,0.2197843589322428,0.13249249941174504,0.3174632488567601,0.02442226292831557,0.283939887447352
0.12938941674186819,0.07314675217209642,0.21973304042776362,0.22057369576350636,,,0.522393170525046,0.6699440810447159,0.385750005216558,0.7543743974688261,0.7778133920661837,0.13024902555133713,0.57340645129828,0.29449895371993384,0.3144200167403647,,0.2817628162247794
,0.20848655398117924,0.2159106876044982,0.24830716956607152,,0.3603241375012647,0.8012540593674087,0.8374569122326564,0.05686934471684239,0.829544767726861,0.16852173058337638,0.697517519805397,0.5181156102156823,0.24726538656765007,0.37018328035323567,,0.3198291327670446
,0.5215213894844055,,0.6116243182208859,,,,0.7432763591674145,,0.6661280989646912,,0.06407539163876301,,0.6428303388016061,,0.42445122949418174,
0.12452886989345598,0.18070618638411703,,0.2009772773611421,0.19328070586946644,0.16891774849005498,0.5985780070913664,0.7494870044724606,0.09819716851765951,0.38705494574138094,0.6746780954342887,0.01670661283036073,0.025098197377071932,0.2743760513908723,,0.21239833533763885,0.2490229084527582
0.3060300797224045,0.03131990659581616,,0.09091832648900587,0.5805938243865967,,0.8178330674277047,0.7933188378810883,0.8043099812098912,0.721163535118103,0.6124690353870392,0.0521421961830654,0.19400272518396378,0.36598333757580326,,0.34073740282242704,
,0.19622475114540952,,0.26751295842616196,,0.6072864816126132,,0.05401864351759327,,0.5713016950959804,,0.2632390818658798,,0.3408372063189745,,0.358427328430795,
0.10619679674067918,,0.14646871650920196,,0.17001381918262298,,0.19727009324574032,,0.24807843951849212,,0.038756470038095195,,0.06744634777307511,,,,0.15034036368739848
0.18397795048165094,0.1962194028276783,,0.04848377282420794,0.51450794533213,0.09817556651355258,0.7666401261399126,0.760666329501691,0.4509713131431515,0.5473741155404311,0.47165327065885476,0.0934116307147528,0.06968529386595551,0.28028363781059334,0.059222153620794415,0.08435573514942732,0.2822160178337017
0.3152879043703987,0.4070306256444718,,0.1827936231905032,0.3189608351516029,0.5453566455739562,0.6612757639851912,0.6280756581827671,0.03128105967788768,0.5422797417640686,0.4996659954388936,0.0016540405022996392,0.05013480748642574,0.46548160792543986,0.04057395396687622,0.14572614147160418,0.5971278548240662
,0.09447388544126793,,0.7049709188898502,,0.8154036622539593,,0.7885589648498084,,0.3730474780617576,,0.2415955717576466,,0.28211243367740935,,0.044843366020481,
0.10756801799024372,0.48744738433096146,0.6180745475748636,0.6416472042800365,0.05626510521464974,,0.6690769574858926,0.4834158188847307,0.2710981398820877,0.30764966914730685,,0.10443185967847754,0.03770950350623864,0.15020574283044555,,0.14248696577016517,0.1346420444224126
,0.14584394792715707,,0.2515236474324285,0.2833050943810941,0.29503749380746813,0.6316796849816587,0.7429043650627136,0.5612230698267618,0.7221219390630722,0.6867729249985176,0.18843516775859923,0.2530450165271759,0.20246444323233195,0.17044518058988412,0.3273988732968906,0.16494115690390268
0.06913336046788757,,0.7450871807106001,0.10620251568002503,0.3813582414930517,0.22490395236383964,0.35473903774150783,,0.11204250839849313,,,0.3103567893874235,,0.1271715372800827,0.3428907096385956,0.035444725304841995,0.3546855688095093
0.175592994148081,0.5249834986825528,0.5802092719919832,0.16575505398213863,0.048933522372842604,,0.6693826905970208,0.52592816173359,0.13919246947901925,0.33866750164387865,,0.2243891450075003,0.28069662234999915,0.2254135349522466,,0.1693083880781659,0.16581740843506954
,0.050581197341890045,,0.38782538528795596,,0.8056834252057528,,0.8430038623917803,,0.8237031684992163,,0.4480505066215234,,0.6065488703110639,,0.2637566162480248,
0.16879004966540853,0.5324632326761881,0.693290271406824,0.5316860331586437,0.18517597941041905,,0.7686673310332517,0.6476278486953445,0.2470138520002365,0.34857507050037384,,0.2743874853641297,0.045908550947567836,0.2470142346204348,,0.17312449514865874,0.1498237688371146
0.28056032936813186,0.05110041928768141,,0.5994580075212879,0.3886841560403506,0.04933785687033834,0.7352795139508048,0.6221033751228463,0.5281031452692472,0.3308777341038846,0.20593323516395856,0.22841935260721993,0.160622726469849,0.1502228415710963,0.15051546507001082,0.1938560702148143,0.21675489084287122
0.045959039751825664,0.06158064624910069,0.057831377281717895,0.3103604840708303,0.52943795028864,,0.6012859642505646,0.6619700549990886,0.2275588311028206,0.37396152368781027,0.6103788180784746,0.03652812788240178,0.49511580875045375,0.4384287149157464,,,0.041618224678880815
0.08853653818368912,0.22355665502962002,0.5069855928421021,0.5419153869152069,,,0.6555361300706863,0.8082249402999878,0.5945296287536621,0.4617710610770661,0.030202440917491913,0.3140464723224934,0.031115202915664792,0.2718093279869326,,0.25875626289840165,0.2608586682213677
0.1731287396912828,0.13317383047864387,,0.14641919356870176,,0.19677431982111285,0.7546816949660962,0.7119071013257308,0.789888275830255,0.748813803109844,0.2216105516112986,0.17362487316131592,0.1558968087560252,0.5050532132434051,0.15518340159008992,0.211695673790845,0.40151421521119096
0.07107207772934897,0.19901278335923833,,0.05947789931349114,0.4682365281220812,0.3769387719688085,0.548996116228407,0.2359537391675669,0.28605267509471544,0.2558998455577418,0.22427679722069008,0.030651077345233386,,0.2257017917282206,0.22471263318182827,0.23493213899191887,0.1853139053451413
0.06281780172139406,0.557634816305337,,0.04469202111164729,0.07358706338923532,,0.6786998488115955,0.7236762893565187,0.6768416421984568,0.1537373135470036,0.5756291246630779,,,0.42672266283134264,0.292067408130118,0.30289793201781984,0.20140549412795475
0.22701780498027802,,,0.07901769816981627,,0.1616918528819606,0.3276580228679506,,0.43838444255906384,,0.21702024835006642,0.7489040195941925,0.03550999278753264,0.3677020285810743,0.7020260095596313,0.032669342710966165,0.4263645011217768
0.10781893329111258,0.12832630666613717,,0.1621051798109272,0.22160320034412406,0.04666169104571958,0.3896510453653136,0.48729535937309265,0.1682808068063524,0.5223631773607412,0.5032002794986392,,0.5280676398213475,,0.5124386080673763,0.5535824504391901,0.4713166179556578
